lonbin,latbin,zbin,N,meandust,mean_overlap,fmid,area
-56,77,3,2723,1637.71649232782,0.00111935320067292,1.66910593843828,79321.9804197979
-56,77,4,5568,1733.99736884357,0.000613452155166422,2.75594576485952,79321.9804197979
-56,77,5,2998,1765.74362588685,0.00209333174298897,4.73773542452781,79321.9804197979
-56,77,6,1870,1553.36729212019,0.00120588144596737,6.61653444523939,79321.9804197979
-56,77,7,944,1391.38857027732,0.00216268978532451,8.37074460873361,79321.9804197979
-56,77,8,732,954.887814727722,0.00209172362631482,9.93201158800803,79321.9804197979
-119,77,5,34803,2115.22102877522,0.00326078148818644,4.63264100073371,79321.9804197979
-119,77,6,21412,1999.93422371549,0.00100637117683898,6.53117631865697,79321.9804197979
-119,77,7,10313,1797.6037417007,0.00436705420576423,8.24402094130237,79321.9804197979
-119,77,8,7606,1226.7042920515,0.00537478323077587,9.88142338898644,79321.9804197979
-119,77,4,58665,2280.30088653893,0.00202229009676071,2.68252055187194,79321.9804197979
-112,77,4,65244,2184.05676911465,0.00180581411743849,2.69297689136662,79321.9804197979
-112,77,5,38072,2119.5091611575,0.00223906374274748,4.6381530087674,79321.9804197979
-112,77,6,23978,1843.82565381263,0.0019139947449019,6.52582240134919,79321.9804197979
-112,77,7,11783,1622.66086671574,0.0064492047010999,8.2344978851264,79321.9804197979
-112,77,8,8767,1144.18548464297,0.00358703454404552,9.87113164874538,79321.9804197979
-112,77,1,18425,1779.98141382626,0.00547931273093871,0.533054909644573,79321.9804197979
-112,77,2,55946,1975.75241453594,0.00448477157780694,1.05749794002175,79321.9804197979
-112,77,3,23841,2250.24655590054,0.00357245412888253,1.63492857090558,79321.9804197979
-105,77,1,25883,1576.16051228474,0.00645486201202053,0.51552069880543,79321.9804197979
-105,77,2,71033,1864.230504152,0.00575243588134473,1.05498671289683,79321.9804197979
-105,77,3,30187,1976.89191889073,0.00433408721208379,1.63421543876948,79321.9804197979
-105,77,4,81212,1979.98421614561,0.00345610930218142,2.6924534024367,79321.9804197979
-105,77,5,47790,1929.50259790736,0.00192875352717666,4.64169270481988,79321.9804197979
-105,77,6,30645,1718.95389149727,0.00145027319559278,6.53529517787411,79321.9804197979
-105,77,7,14998,1484.95978082042,0.00196317786318092,8.23342386970769,79321.9804197979
-105,77,8,11496,994.566079408589,0.00411734577744121,9.8749745253614,79321.9804197979
-35,56,1,16083,943.711507242939,0.0886088159380387,0.457710071100255,308513.300022754
-35,56,2,34990,1068.98905965574,0.0420552308391582,1.04671682343288,308513.300022754
-35,56,3,12041,1364.93258497008,0.0149705537506349,1.63343715801862,308513.300022754
-35,56,4,36549,1674.4826661203,0.0052147107956931,2.65814957310393,308513.300022754
-35,56,5,22330,1753.49588917239,0.00565000594880211,4.61502386759695,308513.300022754
-35,56,6,15761,1659.74523993564,0.00238243905165257,6.53183973026899,308513.300022754
-35,56,7,9774,1364.87630025561,0.00285032315951232,8.3357874293381,308513.300022754
-35,56,8,5412,982.959873795474,0.00125692413578556,9.91972537892321,308513.300022754
-182,63,1,16819,1426.21883555033,0.0256909208880557,0.484432073478715,242615.807744197
-182,63,2,38428,1707.5093848954,0.0165993774537511,1.04518692809242,242615.807744197
-182,63,3,15720,1885.31593490924,0.013585916689841,1.63336942041994,242615.807744197
-182,63,4,41098,2039.67762962791,0.00879630937648864,2.67612158494578,242615.807744197
-182,63,5,24784,2226.54471941711,0.00583158614199293,4.63574168655809,242615.807744197
-182,63,6,16765,2340.50621752876,0.0111213390390983,6.56555605999554,242615.807744197
-182,63,7,8835,2109.90034167301,0.0169799596040723,8.32122290209008,242615.807744197
-182,63,8,5217,1480.65703699309,0.00621617831361313,9.93417328139414,242615.807744197
-168,70,1,21914,2061.44908952587,0.0200517401353919,0.513149081337655,172938.15604629
-168,70,2,59367,2170.50604320234,0.0122078279806786,1.05070505922494,172938.15604629
-168,70,3,24013,2394.34166033364,0.0114734089154504,1.6354225566643,172938.15604629
-168,70,4,64731,2525.68753053761,0.00598079277153881,2.67951314193481,172938.15604629
-168,70,5,39319,2528.94451394284,0.00505429711815625,4.65130524322588,172938.15604629
-168,70,6,25957,2494.92317133299,0.00413677448959263,6.57652165308758,172938.15604629
-168,70,7,13463,2228.39113212664,0.00890832933912305,8.31724902214997,172938.15604629
-168,70,8,8049,1533.10608247661,0.0075567703704775,9.92360101764995,172938.15604629
-161,70,1,18665,2307.2927153788,0.0117369063082788,0.514124060927809,172938.15604629
-161,70,2,51582,2405.82014299478,0.00840407663308758,1.0513794211266,172938.15604629
-161,70,3,20773,2695.27068910909,0.008007687883269,1.63579469560155,172938.15604629
-161,70,4,56597,2818.20585688295,0.00405320491425408,2.68155235860498,172938.15604629
-161,70,5,34517,2687.94282372028,0.00945374679831064,4.64486403679546,172938.15604629
-161,70,7,11207,2191.32814142557,0.00984045824365058,8.29282234996429,172938.15604629
-161,70,8,6936,1577.07318162704,0.00466444861430025,9.9208826230939,172938.15604629
-154,77,1,12664,2135.61294424643,0.00237571420010029,0.541837199230399,79321.9804197979
-154,77,2,35614,2185.99971470496,0.00208757358103475,1.0622384261378,79321.9804197979
-154,77,3,15565,2444.21048766797,0.00142262037758551,1.62831841491248,79321.9804197979
-154,77,4,44029,2437.55837838052,0.000940813928699646,2.69324476148641,79321.9804197979
-154,77,5,25084,2390.03958865412,0.00367656173278453,4.64157669107531,79321.9804197979
-154,77,7,6690,1833.63394229237,0.00150242391374801,8.20457282990369,79321.9804197979
-154,77,8,5436,1224.37150986584,0.00608908721329301,9.85847348110039,79321.9804197979
-147,77,1,14823,2264.69862392875,0.00579782103762768,0.53898018965457,79321.9804197979
-147,77,2,40976,2263.27100829797,0.0053463037411361,1.06017786954539,79321.9804197979
-147,77,3,17717,2612.96664300213,0.00530563865214201,1.63198355212262,79321.9804197979
-147,77,4,48898,2493.97418790113,0.00497294375585877,2.69319035365693,79321.9804197979
-147,77,5,28346,2363.6193244702,0.00417865126092321,4.63864231144017,79321.9804197979
-147,77,6,17174,2164.82540544213,0.00117366307253145,6.50098260358022,79321.9804197979
-147,77,7,7349,1956.89848776098,0.00206235384780271,8.17179650669614,79321.9804197979
-147,77,8,5979,1327.82109963845,0.00124122499910463,9.86952615563163,79321.9804197979
-133,77,1,15175,2383.46837365881,0.00606105376231668,0.541755062935592,79321.9804197979
-133,77,2,45313,2417.62084316957,0.00464267154460745,1.06138672713791,79321.9804197979
-133,77,3,20092,2890.466486821,0.00233866713557537,1.63413513825933,79321.9804197979
-133,77,4,54287,2633.52994505616,0.00122936065455514,2.69379927103604,79321.9804197979
-133,77,5,31182,2364.21358291013,0.0049658308698877,4.6297286591365,79321.9804197979
-133,77,6,17885,2097.47710845656,0.0042207235784813,6.49348493368412,79321.9804197979
-133,77,7,8416,1854.78545199695,0.00476091027701348,8.20689342419004,79321.9804197979
-133,77,8,6811,1317.67384258162,0.00337387225260179,9.86957026697679,79321.9804197979
-126,77,5,32733,2420.94469325487,0.0044882909023368,4.62963818974519,79321.9804197979
-126,77,6,20010,2231.94623273582,0.00198894094546049,6.52677027225523,79321.9804197979
-126,77,7,9409,1915.1393841605,0.0034528731238226,8.24923531418503,79321.9804197979
-126,77,8,7116,1262.38102048481,0.00504217785802208,9.87824737706648,79321.9804197979
-126,77,1,15474,2273.61940527208,0.00325748423492023,0.537654059834978,79321.9804197979
-126,77,2,47384,2415.91295334514,0.00372375105879724,1.0565244478132,79321.9804197979
161,63,1,2998,1888.68759395583,0.00473660113309439,0.490741156105362,242615.807744197
161,63,2,6444,2219.76581808866,0.00401315224631189,1.04383159190864,242615.807744197
161,63,3,3100,2277.05264357972,0.00193548387096774,1.63366370050246,242615.807744197
161,63,4,7255,2441.27471899522,0.00204616844360858,2.6940202745623,242615.807744197
-63,70,1,44133,1699.44301769573,0.0132140334806206,0.495637455601913,172938.15604629
-63,70,2,103609,1781.48278841059,0.00737938380391111,1.04912146398944,172938.15604629
-63,70,3,43395,1971.18279767568,0.00343020688012434,1.63883754463394,172938.15604629
-63,70,4,113242,2049.56280837303,0.00239051501296082,2.68536313905984,172938.15604629
-63,70,5,67347,1895.32990898734,0.00222132687968856,4.64481923800592,172938.15604629
-63,70,8,15694,939.156696407174,0.00365393228120196,9.91103012937057,172938.15604629
168,70,1,18898,1668.12917625764,0.011899686683181,0.509471788151426,172938.15604629
168,70,2,52437,1857.92268094806,0.00883319247762338,1.0527467090432,172938.15604629
168,70,3,21187,2116.46332443285,0.00509224267956743,1.6329720663664,172938.15604629
168,70,4,58149,2218.78399561342,0.00300217246201167,2.67250628341341,172938.15604629
168,70,5,34633,2246.96325614814,0.00573803954473705,4.63713677843168,172938.15604629
168,70,6,21929,2377.82172863888,0.00542307163011259,6.57260033331335,172938.15604629
168,70,7,11930,2144.09888393013,0.0111847678733943,8.36093836855125,172938.15604629
168,70,8,7832,1425.51687212611,0.00573974994948469,9.93544201853424,172938.15604629
175,70,1,13678,1550.18716163475,0.0326317177882284,0.509022977090192,172938.15604629
175,70,2,38278,1758.01697396774,0.0184908480372562,1.05421679505964,172938.15604629
175,70,3,15534,2097.2925514796,0.0158512336235904,1.63271906065496,172938.15604629
175,70,4,42958,2095.98416531975,0.00927065993766219,2.67138279988463,172938.15604629
175,70,5,25428,2077.56744156103,0.00604489146880373,4.6260560768083,172938.15604629
175,70,6,15755,2116.84259525796,0.00518104303602747,6.54710286669597,172938.15604629
175,70,8,5765,1282.79982881995,0.00350828284404801,9.93475034844563,172938.15604629
175,77,1,9009,2216.24629746737,0.00210496121252639,0.537124215044633,79321.9804197979
175,77,2,26293,2226.84061650113,0.00125752059520536,1.06719363861554,79321.9804197979
175,77,3,11231,2585.92885205642,0.00132637396281263,1.62895678609584,79321.9804197979
175,77,4,32299,2449.24283123732,0.00057484384241594,2.67676438775073,79321.9804197979
175,77,5,17544,2419.46689589877,0.00391739555981425,4.62076216880774,79321.9804197979
175,77,6,9515,2384.39885968575,0.00295793129039209,6.48081216502829,79321.9804197979
175,77,8,4357,1314.38226662714,0.00150440075827808,9.88132275715623,79321.9804197979
-182,77,1,7937,2256.38172127235,0.00437105881976986,0.538515783217417,79321.9804197979
-182,77,2,23100,2346.83292491621,0.00467579102212193,1.06511448070047,79321.9804197979
-182,77,3,10245,2774.4727472575,0.0042427510544783,1.63260707481462,79321.9804197979
-182,77,4,28836,2621.6249084296,0.00368796978749377,2.6930971652711,79321.9804197979
-182,77,5,16502,2417.65473494074,0.00369711248239401,4.62628477047319,79321.9804197979
-182,77,6,9453,2321.75525422701,0.00185915156978565,6.49516043022057,79321.9804197979
-182,77,8,3632,1454.67016835734,0.00264736687453404,9.87054483818693,79321.9804197979
-175,77,1,11844,2514.21586411038,0.00773934661462898,0.540169325742879,79321.9804197979
-175,77,2,34225,2468.7657478716,0.00611014761102271,1.06479120020352,79321.9804197979
-175,77,3,15213,2808.90467501693,0.00350450768042158,1.6331817388979,79321.9804197979
-175,77,4,41817,2794.80250960902,0.00197293387851995,2.69255919905872,79321.9804197979
-175,77,5,23590,2597.68719778324,0.00446239144170655,4.63538076000076,79321.9804197979
-175,77,6,14112,2524.29548806502,0.00323326657782733,6.50110616446947,79321.9804197979
-175,77,8,5323,1504.12981526215,0.00459524188688333,9.86962956519577,79321.9804197979
-140,77,1,14524,2259.99503049011,0.00286432996165826,0.539024562324055,79321.9804197979
-140,77,2,42107,2369.64934793458,0.0024885997581131,1.05901033376494,79321.9804197979
-140,77,3,18102,2835.76732394211,0.000651880255845003,1.63188308149706,79321.9804197979
-140,77,4,49834,2523.77975280834,0.00133243056117258,2.69091550834145,79321.9804197979
-140,77,5,28167,2379.56252408253,0.00578711432515893,4.63540557924168,79321.9804197979
-140,77,6,17146,2184.66173215373,0.00179847538577114,6.50018370455732,79321.9804197979
-140,77,7,7943,1861.076268774,0.00605189793452663,8.20868552708065,79321.9804197979
-140,77,8,6396,1370.72301802854,0.00355969767788188,9.87541638622558,79321.9804197979
-119,77,2,50122,2112.93651060576,0.0058738002526086,1.05947670787983,79321.9804197979
-119,77,3,21124,2396.44447102199,0.00481238855940866,1.63300631768187,79321.9804197979
-168,77,1,12192,2524.98847349045,0.00557742782152231,0.535418051603272,79321.9804197979
-168,77,2,36026,2431.70416721233,0.00543174566444103,1.06198327752729,79321.9804197979
-168,77,3,15802,2726.61833637871,0.00401874611825017,1.63245292207993,79321.9804197979
-168,77,4,44029,2711.71188641768,0.00160973106157995,2.69580078733633,79321.9804197979
-168,77,5,25087,2652.23628722898,0.00418939028327566,4.6434585338773,79321.9804197979
-168,77,8,5721,1293.17233700965,0.00468463177550762,9.86652354977652,79321.9804197979
-119,70,1,19522,1581.51046070247,0.0124784746249176,0.494708952548013,172938.15604629
-119,70,2,41273,1938.26039128874,0.00926721738010437,1.05315754893654,172938.15604629
-119,70,3,19591,2074.50145827623,0.00828683626952087,1.63431923668488,172938.15604629
-119,70,4,47629,2211.22584572046,0.0054101448039174,2.69242397753997,172938.15604629
-119,70,5,29665,2140.37616284309,0.00571628050576519,4.64772360238031,172938.15604629
-119,70,6,19144,2025.07919602069,0.00368470970154341,6.56029462563897,172938.15604629
-119,70,7,9562,1877.22496103827,0.00557675448816681,8.29530578687325,172938.15604629
-119,70,8,6321,1350.4833512518,0.00779080264479704,9.92748944386303,172938.15604629
119,70,1,14036,1602.37433533143,0.0369181225240942,0.496062517203372,172938.15604629
119,70,2,35940,1927.72112409393,0.0229202837645353,1.05000562751655,172938.15604629
119,70,3,14162,2100.95378529238,0.0149856798287864,1.63335367890115,172938.15604629
119,70,4,39340,2051.32575028312,0.00512055284281725,2.669865551432,172938.15604629
119,70,5,23906,2053.27903535566,0.0043816052626529,4.62379730899147,172938.15604629
119,70,6,15314,2040.03490207103,0.00363257168212921,6.53967342527065,172938.15604629
119,70,7,8435,1774.03968377451,0.00346023578661639,8.30948239375614,172938.15604629
119,70,8,5407,1214.16568045652,0.0050985950867151,9.90788993285433,172938.15604629
126,70,1,19550,1403.39485825195,0.039037175351879,0.494353716107732,172938.15604629
126,70,2,49337,1677.78932366732,0.0265232309854183,1.04621822019494,172938.15604629
126,70,3,20187,1879.94206271444,0.0278190556800665,1.62947440601972,172938.15604629
126,70,4,54101,1973.14055273655,0.00888012720467858,2.67039870975069,172938.15604629
126,70,5,32456,2101.61752053711,0.00308921964585776,4.63224018453476,172938.15604629
126,70,6,21881,2008.17369854353,0.00342588554319573,6.55598758789665,172938.15604629
126,70,7,11801,1859.49029648823,0.0047429672309535,8.30982449693294,172938.15604629
126,70,8,7451,1356.60140106769,0.00413193388135913,9.91992455186384,172938.15604629
161,77,1,12334,1616.37865732144,0.00973472907572557,0.536110032697851,79321.9804197979
161,77,2,38003,1789.03133810199,0.00589467715715044,1.06923950283806,79321.9804197979
161,77,3,16100,2076.5041781936,0.00277276360047929,1.62631608744367,79321.9804197979
161,77,4,48614,2111.77131010576,0.00179314366246542,2.67136161182033,79321.9804197979
161,77,5,27949,2145.22888651186,0.005219921653977,4.61038937987757,79321.9804197979
161,77,8,6297,1140.29929175827,0.00272959583661373,9.87793919650013,79321.9804197979
168,77,1,13665,1779.17581503163,0.0103915111598975,0.53355791689178,79321.9804197979
168,77,2,40592,1911.37677712672,0.0060166071629515,1.06433040532889,79321.9804197979
168,77,3,16847,2249.22971659233,0.00262318219260563,1.62684244420922,79321.9804197979
168,77,4,50190,2193.69360447438,0.00216905591519763,2.67442300313679,79321.9804197979
168,77,5,28377,2186.33208719617,0.00259396731776606,4.61833008926434,79321.9804197979
168,77,8,6922,1179.42478052552,0.00192465443714907,9.87628386317234,79321.9804197979
-147,70,1,26688,1977.83321715974,0.0159190187489432,0.507507688570366,172938.15604629
-147,70,2,70579,2253.1089013228,0.0110916315324583,1.04636006267135,172938.15604629
-147,70,3,28898,2479.04687932098,0.0120020355995067,1.63359366507923,172938.15604629
-147,70,4,76351,2569.41262527429,0.00507622501251253,2.67793669080034,172938.15604629
-147,70,5,47272,2471.94384895553,0.00593897364780689,4.64198928804732,172938.15604629
-147,70,6,30402,2445.43398617855,0.0044502649795823,6.56320858165379,172938.15604629
-147,70,7,14747,2111.91272734542,0.00658164674342939,8.29489778913753,172938.15604629
-147,70,8,9195,1458.81619438737,0.0062646495004166,9.93908926006937,172938.15604629
-154,70,1,20526,2152.68307276394,0.0118741992344418,0.512509729433139,172938.15604629
-154,70,2,55585,2315.58783477403,0.00896629520039627,1.05012959247248,172938.15604629
-154,70,3,22452,2542.8355148007,0.00643283479854723,1.63546905941252,172938.15604629
-154,70,4,59990,2645.03976735596,0.00416386196509109,2.67498508090022,172938.15604629
-154,70,5,37144,2555.32537311202,0.00526240998582536,4.63840348425,172938.15604629
-154,70,6,24328,2418.90238546728,0.00281820108851957,6.55994582453499,172938.15604629
-154,70,7,12078,2097.77685601227,0.00779036722836666,8.29060100345071,172938.15604629
-154,70,8,7238,1470.46223204504,0.0071579868507679,9.92286487467403,172938.15604629
-154,77,6,14357,2196.27234238331,0.00417656815752531,6.48814081353431,79321.9804197979
-161,77,1,12754,2344.8337628836,0.00448383164253628,0.540256294856461,79321.9804197979
-161,77,2,36130,2340.48699552744,0.00321428988031526,1.06035819253592,79321.9804197979
-161,77,3,15525,2603.15405465525,0.00240496049892049,1.63166917162024,79321.9804197979
-161,77,4,43857,2604.19502442549,0.0010830773545392,2.69587415254139,79321.9804197979
-161,77,5,25294,2577.48526750875,0.00350495565613038,4.6420299234011,79321.9804197979
-161,77,7,6880,2032.60555521712,0.00292524054416159,8.23746997128864,79321.9804197979
-161,77,8,5437,1294.2238421186,0.00173737160114369,9.86421292618862,79321.9804197979
-168,77,6,15236,2500.77078506971,0.000975312278059093,6.51070176799731,79321.9804197979
-175,70,1,19592,2036.36909542389,0.0146324725322415,0.515379112118261,172938.15604629
-175,70,2,56112,2065.15602142322,0.00864182329578166,1.0508715670327,172938.15604629
-175,70,3,22269,2360.47546868301,0.00565695237728626,1.63416148085185,172938.15604629
-175,70,4,61590,2411.22165983244,0.00394452316981974,2.67595411495079,172938.15604629
-175,70,5,37393,2461.3691530809,0.0072112931528382,4.64020420956109,172938.15604629
-175,70,6,24540,2469.40904630425,0.00481983988478772,6.57590610952463,172938.15604629
-175,70,7,12811,2258.17346232733,0.0070477838573689,8.31986862595918,172938.15604629
-175,70,8,7646,1493.30935817207,0.00562920658994804,9.92226411724165,172938.15604629
-182,70,1,14954,1790.38759866175,0.0226149592112777,0.512027664492471,172938.15604629
-182,70,2,39911,1903.62412879301,0.0163386349811463,1.0509913250934,172938.15604629
-182,70,3,16318,2122.48695159263,0.0125500294788822,1.63425657965193,172938.15604629
-182,70,4,44059,2229.37581000017,0.00504764062662127,2.6780427756551,172938.15604629
-182,70,5,26444,2218.55652962131,0.00608858007968402,4.63738594793996,172938.15604629
-182,70,6,17433,2298.12250029507,0.00255133594198159,6.57410942579436,172938.15604629
-182,70,8,5625,1445.3003716528,0.00569785414495511,9.9261629859809,172938.15604629
168,77,6,15573,2152.71553606201,0.00394877219025854,6.51432183134378,79321.9804197979
161,77,6,15516,2116.81964205656,0.00416016111667072,6.51039671000367,79321.9804197979
-182,56,1,8342,1369.67459607275,0.0354238036800214,0.474688584879416,308513.300022754
-182,56,2,19748,1698.0578861692,0.025036597478328,1.04475325442046,308513.300022754
-182,56,3,7230,1834.07252116255,0.0111541285679752,1.63423604721133,308513.300022754
-182,56,4,20744,2057.85216690478,0.0087632447468441,2.66629027587973,308513.300022754
-182,56,5,12928,2210.739323254,0.00866682592774296,4.62805187527496,308513.300022754
-182,56,6,8727,2301.9536749737,0.00969084599651786,6.56363003259237,308513.300022754
-182,56,7,4652,2058.18551414489,0.00826461871375169,8.31990404129356,308513.300022754
35,63,1,25929,2089.30124476249,0.0903291217000255,0.473978190609968,242615.807744197
35,63,2,49027,2278.75841930978,0.0688431831208344,1.04148211388692,242615.807744197
35,63,3,23490,2409.14854334184,0.0493117797847507,1.62945604035762,242615.807744197
35,63,4,55039,2290.74326859553,0.016518652991323,2.69384816240798,242615.807744197
35,63,5,34711,1911.65666625868,0.00463143249756081,4.67541254562049,242615.807744197
35,63,6,23917,1776.81289637431,0.00235856914066338,6.64065032597372,242615.807744197
35,63,7,13541,1533.75156513786,0.0036345241758217,8.42982014266892,242615.807744197
35,63,8,6694,1109.42806937008,0.00567395338232744,9.97855279236478,242615.807744197
35,70,2,55120,1553.44951671145,0.0308441086949315,1.04333817521249,172938.15604629
35,70,3,21702,1805.58234622937,0.0233395268197766,1.62852609452752,172938.15604629
35,70,4,60080,1952.56822012461,0.00907514591229142,2.67862427929295,172938.15604629
35,70,5,35775,1800.51110271659,0.00230592083773384,4.64980641167705,172938.15604629
35,70,6,25404,1656.19809103223,0.00150108387040503,6.5672804697956,172938.15604629
35,70,7,14526,1459.34452011468,0.00216694302784928,8.33599612965007,172938.15604629
35,70,8,8166,965.51018661856,0.00242884807118157,9.92374994400252,172938.15604629
161,70,1,21507,1751.97990596147,0.0129367707298228,0.508780378992889,172938.15604629
161,70,2,60676,1877.55590182013,0.0113890899488623,1.04969587550068,172938.15604629
161,70,3,24142,2084.37638369855,0.0106883922859676,1.63115279817901,172938.15604629
161,70,4,66025,2138.36984287374,0.00360139238630663,2.66609045389911,172938.15604629
161,70,5,40406,2132.42214427691,0.00368007398420072,4.63427860830581,172938.15604629
161,70,6,25998,2241.10640915663,0.00378418586447202,6.57006583243783,172938.15604629
161,70,7,13986,2096.24314923878,0.00527544930384132,8.35105250443489,172938.15604629
161,70,8,8598,1475.68465178508,0.00544507791915277,9.93926734886338,172938.15604629
7,63,1,42006,1357.74269212261,0.0595930686008076,0.466151632513744,242615.807744197
7,63,2,83083,1468.09667730413,0.037926434314123,1.04338738380202,242615.807744197
7,63,3,35810,1703.52276498612,0.0170096881332398,1.63125202225273,242615.807744197
7,63,4,90658,1833.9553473241,0.00643818153001446,2.68159882320047,242615.807744197
7,63,5,56735,1827.12288536645,0.00102801398408327,4.65667654281513,242615.807744197
7,63,6,39672,1723.87388899653,0.00343154238060602,6.60429280337414,242615.807744197
7,63,7,22544,1483.69908742897,0.00371541194889729,8.38548096867298,242615.807744197
7,63,8,11258,1007.50948753041,0.00322552596556664,9.94332366851194,242615.807744197
126,77,1,11843,1644.42425405698,0.00464322800188215,0.520698924286164,79321.9804197979
126,77,2,33721,1800.42221386258,0.00268371919872839,1.06094143384125,79321.9804197979
126,77,3,14536,2211.07650976886,0.00104075564580685,1.63257268078037,79321.9804197979
126,77,4,42108,2066.4255439662,0.00102295192223156,2.69123304951754,79321.9804197979
126,77,5,24389,1973.17526656789,0.002193669605062,4.64515382445503,79321.9804197979
126,77,6,15066,1881.31740698333,0.00242215966570315,6.54270740462343,79321.9804197979
126,77,7,8429,1625.29074607094,0.00713096431406674,8.3122954887945,79321.9804197979
126,77,8,6697,1160.26340001828,0.00228813482275231,9.88060297976969,79321.9804197979
119,77,1,11718,1810.27434196201,0.00563232331615615,0.521489649289703,79321.9804197979
119,77,2,35623,1909.790086355,0.00455840195583222,1.06201701735262,79321.9804197979
119,77,3,15300,2380.97819061501,0.00322422860281929,1.63301873078988,79321.9804197979
119,77,4,44578,2097.75427862827,0.00215609789492118,2.68742172847688,79321.9804197979
119,77,5,25885,2035.86364695186,0.00155713818718804,4.6379292141209,79321.9804197979
119,77,6,15700,1988.2456454208,0.00280981756806232,6.53422155984866,79321.9804197979
119,77,7,8832,1739.31869009908,0.00803113320627989,8.31118740047234,79321.9804197979
119,77,8,6967,1140.67515686366,0.0070893180888417,9.87508895241069,79321.9804197979
7,77,1,26138,1458.47178190186,0.014389674726086,0.50132594562717,79321.9804197979
7,77,2,61988,1601.91530293599,0.00563553250422,1.05319341738218,79321.9804197979
7,77,3,26428,1888.80641088807,0.00247109152301169,1.63354982085623,79321.9804197979
7,77,4,71368,1943.4911484844,0.00112058933655208,2.68982187328931,79321.9804197979
7,77,5,41423,1885.83631409215,0.00124800398474788,4.64047190669767,79321.9804197979
7,77,6,27403,1648.12600560915,0.00178339374451182,6.52393362851841,79321.9804197979
7,77,7,15907,1493.4517695403,0.00407524184763804,8.28494941965531,79321.9804197979
7,77,8,9576,1009.78178596062,0.0031622331206917,9.88978530537056,79321.9804197979
105,77,1,16483,1983.26027062261,0.0185500208554098,0.517137245019692,79321.9804197979
105,77,2,45189,2103.91626371521,0.0145668626710895,1.05929834053867,79321.9804197979
105,77,3,19880,2639.50904070047,0.0117425679753589,1.63436555199422,79321.9804197979
105,77,4,56247,2213.6961330409,0.00288405055574995,2.69861163628163,79321.9804197979
105,77,5,33435,2056.35740366294,0.00228362687563257,4.64892798160983,79321.9804197979
105,77,7,11886,1677.21245445859,0.00211369912990022,8.27865072476244,79321.9804197979
105,77,8,8792,1115.88173908027,0.00168786197869681,9.86923255705204,79321.9804197979
105,77,6,21794,1953.07917570763,0.0035666123231637,6.537854032231,79321.9804197979
98,77,1,17373,1915.83670709088,0.0129342496027666,0.507130400000078,79321.9804197979
98,77,2,42721,2109.9821299292,0.0072880666497088,1.05683025983499,79321.9804197979
98,77,3,19068,2436.94739732549,0.00414756143233841,1.63561620804067,79321.9804197979
98,77,4,53245,2226.48270003626,0.00205819177882463,2.69883104434035,79321.9804197979
98,77,5,32069,2086.2159147551,0.000876561712775987,4.64288424158939,79321.9804197979
98,77,6,21269,1979.3602989568,0.00195656850610358,6.55188304806029,79321.9804197979
98,77,7,11520,1735.69101070908,0.0031648473175659,8.28612904320823,79321.9804197979
98,77,8,8458,1117.54948844556,0.0012522664315308,9.87829844889592,79321.9804197979
14,77,1,21635,1613.61870762534,0.0194359536627054,0.506081034920545,79321.9804197979
14,77,2,52382,1645.65851886467,0.00905167570425306,1.05081743995941,79321.9804197979
14,77,3,23929,1917.77887451165,0.00419513029190157,1.64060501594229,79321.9804197979
14,77,4,59468,1995.75943100641,0.00156140312038109,2.69665245024541,79321.9804197979
14,77,5,34997,1769.3233067983,0.0020193440481341,4.64815713487461,79321.9804197979
14,77,6,22943,1652.05473787438,0.002290885608369,6.5450857806011,79321.9804197979
14,77,7,12936,1518.25942055651,0.0024934702225714,8.30321166259917,79321.9804197979
14,77,8,8151,1024.81520226683,0.00207247432121161,9.90385014827552,79321.9804197979
-42,63,1,15218,1336.82748136758,0.0384838155429877,0.480419166490242,242615.807744197
-42,63,2,33160,1382.94525989183,0.019088402217238,1.04904759726162,242615.807744197
-42,63,3,14769,1412.72656903255,0.00461949020257397,1.63978150305476,242615.807744197
-42,63,4,37244,1456.89065256166,0.00162595993369996,2.68487081186555,242615.807744197
-42,63,5,22738,1592.90610780054,0.00270711696131699,4.65033752973967,242615.807744197
-42,63,6,15885,1499.73314563346,0.00504667433719005,6.58792296950617,242615.807744197
-42,63,7,8867,1277.05516302993,0.00635113474407977,8.34603521888899,242615.807744197
-42,63,8,4795,882.371183250509,0.0033056669755401,9.94252421264012,242615.807744197
-49,56,1,6272,1504.80194440602,0.0434943379919853,0.480060933336312,308513.300022754
-49,56,2,13069,1540.70740530344,0.0157112355342445,1.04848937201699,308513.300022754
-49,56,3,6171,1598.28037377556,0.00966730670540285,1.64890570111384,308513.300022754
-49,56,4,14483,1627.04109426297,0.00689383091448477,2.70164723238754,308513.300022754
-49,56,5,8876,1652.44519737174,0.00755838161715611,4.66188517891883,308513.300022754
-49,56,6,6285,1495.94571708583,0.00503718487082015,6.60239708217964,308513.300022754
-49,56,7,3736,1248.50564203298,0.00067151237273636,8.38174242432164,308513.300022754
-70,63,1,17788,1550.82511471076,0.0270498528067928,0.500257708293013,242615.807744197
-70,63,2,40323,1803.94527825524,0.0216167474636084,1.05055517673637,242615.807744197
-70,63,3,18557,1933.80677615728,0.0174372916382982,1.64055388989053,242615.807744197
-70,63,4,45580,1920.74698227911,0.00767987890423116,2.69249467971353,242615.807744197
