lonbin,latbin,zbin,n_mer,meandust_mer,mean_overlap_mer,fmid_mer,area,n_flex,meandust_flex,mean_overlap_flex,fmid_flex
175,63,2,10219,1511.35982715009,0.0275896544144011,1.04919693247452,242615.807744197,3612,2422.90077796235,0.0294019933554817,0.750521594684385
175,63,3,4599,1766.4542341875,0.0129135241108112,1.62959512937595,242615.807744197,1879,1210.96095263438,0.0233922299095263,1.25049707291112
175,63,4,11836,2031.3547738732,0.00829318816636947,2.69089520907749,242615.807744197,1879,661.834896221394,0.0133581692389569,1.75049707291112
175,63,5,7142,2173.85711114955,0.00481104302574781,4.63884054347508,242615.807744197,1937,286.938193082086,0.00622250903458957,3.00049354672173
175,63,6,4729,2165.23487134289,0.00680000396945283,6.55932594373852,242615.807744197,1763,258.520839478162,0.00551673284174702,5.0005155984118
175,63,7,2482,2097.36167384841,0.0101090665440201,8.31426922705786,242615.807744197,1478,314.102185385656,0.00613836265223275,7.00050270635995
175,63,8,1563,1447.08136749427,0.00882080750479619,9.93832138715611,242615.807744197,1027,438.7858812074,0.00805988315481987,9.00055404089581
175,70,7,8383,1953.99716204805,0.00493847718836434,8.33120600811934,172938.15604629,4852,235.926947650453,0.00308532563891179,7.00007502061006
-182,70,7,9044,2158.97073305844,0.00694117985355813,8.32387828665273,172938.15604629,5519,254.84820257293,0.00276345352418916,7.0000414930241
-161,77,6,14890,2381.15477518451,0.000786960408145919,6.50162157157042,79321.9804197979,6330,195.044007898894,0.0029150868878357,5
-70,63,7,10931,1362.84469246145,0.00704646562413371,8.35134799915468,242615.807744197,6341,213.016535246807,0.00381879829679861,7.00758508121747
168,77,7,7690,1799.12192632237,0.0026898627897287,8.28102230845279,79321.9804197979,4630,265.018075593952,0.00258768898488121,7
-98,63,1,5130,1137.9484460469,0.0119761757393934,0.471444620517634,242615.807744197,452,3985.86088495575,0.0221592920353982,0.379079646017699
-98,63,2,10086,1415.71445155397,0.00957043020523933,1.04883381904119,242615.807744197,3534,3067.47352857951,0.0106802490096208,0.751070175438596
-98,63,3,4312,1574.79436868814,0.0111760884224636,1.62932927892115,242615.807744197,1815,1580.63489256198,0.0100837465564738,1.25107107438017
-98,63,4,11385,1658.78850484454,0.00814428659848772,2.68329683024089,242615.807744197,1815,839.136066115703,0.00883856749311295,1.75107107438017
-98,63,5,7186,1639.54043940758,0.00473386366742886,4.63336939299594,242615.807744197,1881,304.891063264221,0.00735592769803296,3.00111111111111
-98,63,6,4549,1533.19053475942,0.00736375498122792,6.55071481256827,242615.807744197,1765,184.942254957507,0.00502464589235127,5.0011014164306
-98,63,7,2503,1413.78284496591,0.00728828552230994,8.31724978629161,242615.807744197,1424,195.879389044944,0.0058872893258427,7.00108075842697
-98,63,8,1524,1028.6503139574,0.0119779310812332,9.92414145914714,242615.807744197,1115,360.456968609866,0.00781434977578475,9.00112825112108
-112,70,1,15470,1550.85277995104,0.0219146721849752,0.492393475823627,172938.15604629,448,4704.97834821429,0.0198392857142857,0.383444196428571
-112,70,2,35424,1988.18284046169,0.0119380807193662,1.05301417641351,172938.15604629,12210,2337.77514578215,0.0156547092547093,0.750808108108108
-112,70,3,15922,2257.56382225301,0.0126640263987871,1.63182919151863,172938.15604629,6598,855.729757502273,0.0112758411639891,1.25069248257048
-112,70,4,40594,2239.95454942698,0.00358590214709367,2.68856182606852,172938.15604629,6598,452.950524401334,0.0106350409214914,1.75069248257048
-112,70,5,25067,2125.5187231402,0.00326580891849826,4.64930757533677,172938.15604629,6665,223.529128282071,0.00288972243060765,3.00069032258065
-112,70,6,15626,1929.29605192422,0.00644526310763839,6.5522150341675,172938.15604629,6215,197.050717618665,0.00453877715205149,5.00070024135157
-112,70,7,8113,1723.29936363962,0.009100843078258,8.29349893279883,172938.15604629,4864,235.385598273026,0.00592331414473684,7.00070333059211
-112,70,8,5539,1253.16610945323,0.00480333126773173,9.91381145348784,172938.15604629,3471,416.330547392682,0.00465586286372803,9.00068856237396
-133,70,1,38829,1622.0363951953,0.0185719165871566,0.495923654002623,172938.15604629,103,2646.65873786408,0.0377087378640777,0.379135922330097
-133,70,2,94318,1946.81388934727,0.0114264224206139,1.0462336268416,172938.15604629,32923,1797.08849011329,0.0137057983780336,0.750032712693254
-133,70,3,38260,2249.39254084299,0.0119763369224488,1.63116769591679,172938.15604629,16892,925.940972649775,0.0113476201752309,1.25002900781435
-133,70,4,102757,2323.05630621356,0.00534102028084049,2.67515569943149,172938.15604629,16892,479.834536466967,0.00922034098981766,1.75002900781435
-133,70,5,63916,2247.41855252154,0.00814994606698731,4.64114668423563,172938.15604629,17005,229.727801234931,0.00526451043810644,3.0000288150544
-133,70,6,41447,2114.17662853954,0.00686645779078384,6.57618318415311,172938.15604629,15746,205.580558237013,0.00870103518353868,5.00003035691604
-133,70,8,12714,1372.37935520113,0.00495361114920125,9.94038098799337,172938.15604629,8964,328.492295850067,0.0038274765729585,9.00003056671129
-133,70,7,21626,1887.20873548251,0.00626078701002884,8.33868639178264,172938.15604629,13022,242.068662263861,0.00612271540469974,7.0000345569037
-140,70,1,31457,1734.7004992115,0.022621595148995,0.504191009485953,172938.15604629,NA,NA,NA,NA
-140,70,2,81919,1983.28128112535,0.0160413492189257,1.04680603825907,172938.15604629,28488,1248.42950294861,0.0197590564448189,0.75
-140,70,3,34172,2234.71437157196,0.01205621554313,1.63296109029687,172938.15604629,14845,635.581105422701,0.0142500505220613,1.25
-140,70,4,89806,2297.76438778294,0.00681999914611222,2.68099536643795,172938.15604629,14845,397.777821488717,0.0104635904344897,1.75
-140,70,5,55088,2246.47617672285,0.00409397668768765,4.64646477294266,172938.15604629,14863,229.867695619996,0.00599138801049586,3
-140,70,6,35489,2126.97171104824,0.00343410537239636,6.56966995348209,172938.15604629,13678,202.136709314227,0.00436511185845884,5
-140,70,7,17909,1920.78194237828,0.00894105956475703,8.32016987476863,172938.15604629,11068,242.623661908204,0.00405646910010842,7
-140,70,8,11072,1392.63102397557,0.00726059467651829,9.93881982095531,172938.15604629,7164,341.873283082077,0.00937723338916806,9
-161,70,6,22701,2486.55622702419,0.00626171541566806,6.55934987023368,172938.15604629,8721,216.237592019264,0.00861695906432749,5.00003359706456
-168,77,7,7231,2139.89598129472,0.00233628868423273,8.224957285739,79321.9804197979,4667,279.833038354403,0.000582172701949861,7
-175,77,7,6700,2273.28824405055,0.00224407424192282,8.2290546406578,79321.9804197979,4295,258.794977881257,0.00171781140861467,7
-168,63,1,30504,1500.47174253929,0.042157723251445,0.47862863410454,242615.807744197,473,977.066828752643,0.06,0.378642706131078
-168,63,2,62518,1742.9995688396,0.0291119497714928,1.0436183670104,242615.807744197,22447,947.418886710919,0.0354356484162694,0.750165500957812
-168,63,3,27752,1871.40740928902,0.0187527356846717,1.631526064597,242615.807744197,11270,750.571860692103,0.0254716947648625,1.25016912156167
-168,63,4,67834,2192.75982541945,0.00613378631948258,2.68314133864138,242615.807744197,11271,602.750939579452,0.0152696300239553,1.75016946144974
-168,63,5,42089,2455.84089271936,0.00976253167601589,4.64844105824998,242615.807744197,11121,352.149994604802,0.00491354194766658,3.00017075802536
-168,63,6,27912,2551.33296844963,0.0120626829895878,6.58542117347182,242615.807744197,10417,277.349095708937,0.0117235288470769,5.00017519439378
-168,63,7,14850,2380.601147457,0.0120184305850785,8.35291120678629,242615.807744197,8787,329.743316262661,0.0122927620348242,7.00017560031865
-168,63,8,8587,1756.80076266141,0.00648928415863734,9.94673939701275,242615.807744197,6311,426.468245919823,0.00993566788147679,9.00016843606402
56,70,1,37268,1656.0080030615,0.024880740043501,0.487990655143642,172938.15604629,328,3482.28637195122,0.0294878048780488,0.388060975609756
56,70,2,87329,1930.6596560109,0.0123160850261148,1.04973950035856,172938.15604629,29467,4010.29292360946,0.0183684799945702,0.750269318220382
56,70,3,36539,2248.11707296924,0.00797019561515821,1.63374308810138,172938.15604629,15745,1460.13751667196,0.00970873293108924,1.25030314385519
56,70,4,98077,2144.60431661572,0.00271963720113217,2.68399458543231,172938.15604629,15745,599.683929501429,0.00604013972689743,1.75030314385519
56,70,8,14200,969.159099621375,0.00279906624679448,9.91486941337478,172938.15604629,11010,404.758074477748,0.00390363306085377,9.00023206176203
161,77,7,7823,1804.18189225887,0.00375131473409558,8.28835564889851,79321.9804197979,4617,254.501364522417,0.00375222005631362,7
21,56,1,5653,2291.05292307152,0.167091840732419,0.469347750671349,308513.300022754,426,600.689061032864,0.170610328638498,0.379053990610329
21,56,2,9936,2436.55148855335,0.121530092922837,1.03830081373328,308513.300022754,3774,657.468396926338,0.150392156862745,0.750915209326974
21,56,3,5155,2695.48876895753,0.0748008677326861,1.63036600277861,308513.300022754,1886,649.801935312831,0.102020148462354,1.25091039236479
21,56,4,11356,2355.21991491298,0.0227082511206458,2.70688813480486,308513.300022754,1886,621.590434782609,0.0619247083775186,1.75091039236479
21,56,5,7514,1925.83617922035,0.0046617224001642,4.69684641440308,308513.300022754,1889,544.68129698253,0.0177795129698253,3.00091212281631
21,56,6,5393,1649.99161762027,0.002643392340116,6.68239523972409,308513.300022754,1880,414.826196808511,0.00466648936170213,5.00091436170213
21,56,7,3139,1425.54975963247,0.000413668056269665,8.48567036185701,308513.300022754,1757,373.8287535572,0.0023164484917473,7.00090210586227
21,63,1,12590,2186.07235495162,0.0950541974959024,0.473650640269212,242615.807744197,361,537.157313019391,0.116775623268698,0.377786703601108
21,63,2,22626,2217.09014558851,0.07041264462316,1.0399505381362,242615.807744197,8534,893.94096672135,0.0837839231310054,0.750251699086009
21,63,3,11549,2223.01492168457,0.0558119549205681,1.62929226327576,242615.807744197,4274,833.179560131025,0.0626415535797848,1.2502480112307
21,63,4,25893,2044.92406445396,0.0243017394848213,2.70451010231546,242615.807744197,4274,646.830802526907,0.0531127749181095,1.7502480112307
21,63,5,16578,1765.18287948717,0.00394564848266927,4.68723118680222,242615.807744197,4267,476.477344738692,0.0188704007499414,3.00025521443637
21,63,6,11979,1550.4534902243,0.00507124707701094,6.65356127447684,242615.807744197,4156,437.859805101059,0.00395211742059673,5.00025192492782
21,63,7,6745,1331.14355115682,0.00534875837311802,8.42485475788272,242615.807744197,3899,374.746296486279,0.00615901513208515,7.00023724031803
161,63,5,4566,2554.34058433275,0.00449976311535254,4.65620412550336,242615.807744197,1183,318.494505494506,0.00187235841081995,3.0002764158918
161,63,6,3089,2593.83693348009,0.00643347923849752,6.60130652230887,242615.807744197,1127,261.999157054126,0.0061206743566992,5.00025820763088
161,63,8,991,1657.02932355107,0.00460371963424386,9.9499947449408,242615.807744197,662,501.078549848943,0.0142114803625378,9.00027794561933
154,70,1,18824,1699.36590276644,0.0185399750157952,0.507026984144058,172938.15604629,NA,NA,NA,NA
154,70,2,51941,1928.43967971432,0.0132985729810341,1.04568745594954,172938.15604629,17703,987.667047957973,0.0155607524148449,0.750074055244874
154,70,3,21470,2090.14272521437,0.0100246019682571,1.62671420060092,172938.15604629,9464,656.942526415892,0.01206382079459,1.25002282333052
154,70,4,58121,2117.40721954935,0.00398721172222175,2.67654759060547,172938.15604629,9464,461.119769653424,0.00851880811496196,1.75002282333052
154,70,5,35551,2129.12742235465,0.00336985259118224,4.64992960552291,172938.15604629,9547,267.98788310464,0.00313040745784016,3.00002419608254
154,70,6,23285,2222.68868866448,0.00606167928341559,6.58166152440735,172938.15604629,8861,236.829529398488,0.0042931948989956,5.00002290937817
154,70,7,12169,2012.45669818445,0.00786969748659918,8.3617304012798,172938.15604629,7273,294.871148081947,0.00478158944039599,7.00002598652551
154,70,8,7575,1407.35831930527,0.00610952667014777,9.931121078602,172938.15604629,5371,408.889119344629,0.00887255632098306,9.000019177062
-7,56,1,21384,1308.88727171565,0.0673453213870289,0.453395915285461,308513.300022754,NA,NA,NA,NA
-7,56,2,42246,1345.55644900534,0.0386839223585229,1.04708591620863,308513.300022754,14539,672.578438682165,0.0538601004195612,0.750035972212669
-7,56,3,16171,1733.57123196323,0.0218606214869078,1.63359559154741,308513.300022754,7317,616.869568129015,0.0291373513735137,1.25007844745114
-7,56,4,44624,1845.07700047145,0.00558454297431143,2.66465649196588,308513.300022754,7317,501.937642476425,0.0166721333880005,1.75007844745114
-7,56,5,28195,1957.90277922422,0.00340702304881219,4.62662833445049,308513.300022754,7355,347.572349422162,0.00435506458191706,3.0000780421482
-7,56,6,19405,1735.64011076679,0.00417100347816401,6.57810639059002,308513.300022754,6974,252.367519357614,0.00295813019787783,5.00008230570691
-7,56,7,11680,1369.84112926575,0.00468599842941438,8.38407778592044,308513.300022754,6236,272.532184092367,0.00478151058370751,7.00008483001924
-7,56,8,6206,935.589281341117,0.00267257105313024,9.95284768571525,308513.300022754,5501,326.553477549536,0.00218314851845119,9.00008652972187
0,70,1,16343,1197.49632036466,0.0447879836801148,0.487655278859958,172938.15604629,NA,NA,NA,NA
0,70,2,41820,1300.14344290693,0.0218286246270662,1.04579117517202,172938.15604629,13844,1067.77934339786,0.0341343542328807,0.750036116729269
0,70,3,16004,1633.44683489226,0.00884661603763676,1.62960123279803,172938.15604629,7395,816.182187964841,0.0145338742393509,1.25
0,70,4,46360,1944.84084949117,0.00271740888375699,2.67602903128979,172938.15604629,7395,577.063056118999,0.0063183231913455,1.75
0,70,5,26755,1894.13125914444,0.00187828748546621,4.63582208533005,172938.15604629,7500,330.43982,0.00334966666666667,3
0,70,6,18946,1669.24508092775,0.00127148203974246,6.52616559511835,172938.15604629,6971,210.358285755272,0.00167501075885813,5
0,70,7,11394,1440.88543249909,0.00339965123926466,8.32333061696354,172938.15604629,6057,262.412917285785,0.00146838368829454,7
133,70,5,36648,2165.51620534208,0.00291239726903852,4.64274850741164,172938.15604629,9855,331.67268594622,0.00668614916286149,3.00011253170979
0,70,8,6485,1014.44353534117,0.00400245419011063,9.90431464489868,172938.15604629,5623,388.937801885115,0.00309158812022053,9
35,77,4,51316,2006.97378873434,0.000484814055471322,2.69215464075737,79321.9804197979,7994,366.588016012009,0.00203627720790593,1.75000012509382
35,77,5,31290,1859.836198912,0.00084083674961637,4.65813362754658,79321.9804197979,8410,204.158336504162,0.000697384066587396,3.00000011890606
35,77,6,20930,1677.75816799878,0.00144560360332515,6.548438471815,79321.9804197979,8057,184.156599230483,0.000409705845848331,5.00000012411568
35,77,7,11754,1447.37560851915,0.00637638371422985,8.30234007734942,79321.9804197979,6712,233.744734803337,0.00193101907032181,7.00000014898689
35,77,8,7605,993.734232010981,0.00451925298146995,9.88958146190957,79321.9804197979,5794,389.494872281671,0.00609104245771488,9
56,70,5,60364,1915.04276666781,0.00290123019246949,4.64687397288663,172938.15604629,16021,305.544727545097,0.00217623743836215,3.00030285250609
56,70,6,39622,1687.41118829566,0.00361208941069755,6.55510600395293,172938.15604629,15226,236.854900827532,0.00315463680546434,5.0002934454223
56,70,7,22837,1398.5858351475,0.00503620456097943,8.34368487714799,172938.15604629,12473,291.300280606109,0.00408342018760523,7.00029239156578
-84,56,1,21051,1280.30843022912,0.0275049611903319,0.474877413188617,308513.300022754,189,4362.09222222222,0.00529100529100529,0.38278835978836
-84,56,2,46594,1438.79026467048,0.0209274210645739,1.04244448896815,308513.300022754,16292,3607.52968328014,0.0242027989197152,0.750193346427695
-84,56,3,18686,1597.48191217734,0.0188558762078239,1.62845166661547,308513.300022754,8205,1911.25134552102,0.0197228519195612,1.25019317489336
-84,56,4,49925,1659.77891349418,0.0120490588945292,2.66947021501063,308513.300022754,8205,970.082825106642,0.0168436319317489,1.75019317489336
-84,56,5,31894,1711.79616924348,0.00617946566336356,4.646254246563,308513.300022754,8247,349.705942767067,0.01026542985328,3.00019291863708
-84,56,6,22542,1616.04214099255,0.00823465482316093,6.60763889583845,308513.300022754,7984,230.741332665331,0.00591771042084168,5.00018587174349
-84,56,8,6351,1086.86104910784,0.0051232558277619,9.96669318308325,308513.300022754,5545,320.258991884581,0.00640739404869252,9.00020090171326
-84,56,7,12807,1427.85714645284,0.0103646709592507,8.38544140869007,308513.300022754,7327,253.623271461717,0.0102167326327283,7.00018657021974
28,70,1,24160,1580.62807613298,0.0488492620470028,0.481329064003048,172938.15604629,71,3724.09633802817,0.0563380281690141,0.392
28,70,2,54235,1582.93455289923,0.0255811263777438,1.04213634103286,172938.15604629,18839,1732.39984659483,0.0364809172461383,0.750002070173576
28,70,3,22236,1930.4405895434,0.0105323604298426,1.62812830666249,172938.15604629,9638,1068.88205125545,0.0191452583523553,1.25012523345092
28,70,4,59700,1920.14639610852,0.00319086514042917,2.68119164903957,172938.15604629,9638,728.874813239261,0.00916185930691015,1.75012523345092
28,70,5,36385,1759.06618392792,0.00232592141461493,4.65131519557486,172938.15604629,9703,388.367758425229,0.00239869112645573,3.00012820777079
28,70,6,25293,1591.08175529707,0.00195329221915824,6.57057707738064,172938.15604629,9294,275.152683451689,0.00206563374219927,5.00012836238433
28,70,7,14584,1342.12470608398,0.00462321567696055,8.35419173303752,172938.15604629,8097,278.494417685563,0.00264807953563048,7.00013301222675
28,70,8,8018,950.18830395094,0.00608554489820953,9.9265184061265,172938.15604629,6801,367.473997941479,0.00339295691810028,9.00012277606234
14,70,1,27100,1413.90950699292,0.0533726178628419,0.474044136258087,172938.15604629,104,1128.69076923077,0.0337307692307692,0.389096153846154
14,70,2,60985,1471.52621748263,0.0340567924211323,1.0420473618851,172938.15604629,20827,1319.51557545494,0.0454162385365151,0.750121524943583
14,70,3,24228,1758.06706014761,0.0221575877472106,1.62755217843058,172938.15604629,10733,866.349849063636,0.0273405385260412,1.25014022174602
14,70,4,66523,1844.96898929713,0.00737442285186856,2.67454913033816,172938.15604629,10733,571.480819901239,0.0162463430541321,1.75014022174602
14,70,5,39550,1766.27882846842,0.00231635464390237,4.64051440587561,172938.15604629,10781,302.469643817828,0.00581179853445877,3.0001336610704
14,70,6,26767,1535.3643630523,0.00182035219229918,6.55219240013776,172938.15604629,10038,268.639908348277,0.00197066148635186,5.00014146244272
14,70,7,15421,1376.54024523534,0.00280559204884735,8.3377872114103,172938.15604629,8491,283.576367918973,0.0016039335767283,7.00014250382758
0,56,1,19280,1351.14668151364,0.0933831377810942,0.46006000622041,308513.300022754,283,407.865512367491,0.135604240282686,0.411250883392226
0,56,2,37639,1465.0710515328,0.0718786363365811,1.0447349926613,308513.300022754,13334,689.617511624419,0.0882462876856157,0.751925453727314
0,56,3,16227,1750.56156814711,0.0602281052308391,1.63559039973149,308513.300022754,6689,580.696110031395,0.0649552997458514,1.25203049783226
0,56,4,40786,1921.09790938541,0.0167597247775512,2.68356231849351,308513.300022754,6689,508.734055912693,0.048760651816415,1.75203049783226
0,56,5,25676,2002.86608068846,0.00474570748615744,4.6541716108701,308513.300022754,6673,346.350341675408,0.0128517158699236,3.00202038063839
0,56,8,5123,1099.09680181793,0.00624798060815862,9.95900952215156,308513.300022754,5043,334.97252230815,0.00424588538568313,9.00191294864168
-175,63,1,32954,1432.89411868355,0.0368338279186594,0.481714854830032,242615.807744197,247,1509.33384615385,0.0566315789473684,0.38751012145749
-175,63,2,75482,1669.90081992443,0.0224115145611768,1.04354431339819,242615.807744197,26310,1509.62720030407,0.0286481185860889,0.750239984796655
-175,63,3,30629,1811.51719451114,0.0159515287024184,1.63144857832225,242615.807744197,13320,980.756972972973,0.019821021021021,1.25024024024024
-175,63,4,80435,2084.10197831434,0.00735146674022178,2.67493787438753,242615.807744197,13320,639.930704954955,0.0120457957957958,1.75024024024024
-175,63,5,49128,2406.69774738029,0.00550227370790131,4.64127917772177,242615.807744197,13193,334.776160842871,0.00643379064655499,3.00024323504889
-175,63,7,17344,2228.58569501601,0.0132701811783896,8.35351613987856,242615.807744197,10144,328.252175670347,0.00892478312302839,7.00022959384858
-175,63,8,9936,1561.90303162964,0.00753392313607142,9.94456131807042,242615.807744197,7447,411.556810796294,0.00952282798442325,9.00023015979589
-98,77,1,37318,1611.30218081625,0.00276514707838465,0.498477810077329,79321.9804197979,1515,1601.57157755776,0.00363300330033003,0.390973597359736
-98,77,2,85160,1921.82979989124,0.00245956400075946,1.05294808656989,79321.9804197979,29625,1290.22781434599,0.00253542616033755,0.751982379746836
-98,77,5,58310,1917.60457162747,0.0026751000228769,4.65184433274496,79321.9804197979,15881,258.069151816636,0.00170357660096971,3.00196020401738
-98,77,6,38019,1787.57999084321,0.00184034504240794,6.54720843139671,79321.9804197979,14520,192.695071625344,0.00269848484848485,5.00196632231405
-98,77,7,20191,1583.47163138038,0.00308105990274921,8.2761976115584,79321.9804197979,11989,249.836346651097,0.00190437067311702,7.00188381015931
-98,77,8,14809,1027.96092057324,0.00443097843013818,9.88822199992733,79321.9804197979,9290,383.884036598493,0.00238148546824543,9.00187168998924
-98,77,4,98675,2055.00351240112,0.00146937941843282,2.70206215712438,79321.9804197979,15705,524.80388156638,0.00229863100923273,1.75193244189748
-63,63,1,37046,1675.61310506484,0.0277535123602028,0.49903286161589,242615.807744197,191,3189.71759162304,0.025130890052356,0.424052356020942
-63,63,2,97795,1771.55173034207,0.015805351799669,1.04854859543623,242615.807744197,33025,3026.48886479939,0.0193943981831946,0.750634034822105
-63,63,3,37621,1929.51751239108,0.0134922130634254,1.63538211957146,242615.807744197,17151,1805.07659378462,0.0143258119060113,1.2506522068684
-63,63,4,106585,1959.54854130255,0.00664592680901698,2.67709740361278,242615.807744197,17151,1000.06390414553,0.0125227683516996,1.7506522068684
-63,63,5,64842,1845.26714011163,0.00398430628298078,4.64593119409751,242615.807744197,17372,380.622719894082,0.00551559981579553,3.00064540640111
-63,63,6,45308,1648.83925048681,0.00311790645894573,6.56498276537355,242615.807744197,16525,179.385065658094,0.00376574886535552,5.00067491679274
-63,63,8,14230,988.977387928603,0.00520392853866108,9.91978653237617,242615.807744197,11063,287.304377655247,0.00717617282834674,9.00073009129531
161,63,7,1622,2385.28144707887,0.0156572382603182,8.34170687869974,242615.807744197,982,359.894938900204,0.00665122199592668,7.00028513238289
-182,77,7,4673,2249.91747405505,0.00222198485712233,8.25363797134866,79321.9804197979,2838,241.442389006343,0.00092353770260747,7
-77,63,6,19076,1459.04658465504,0.00288434335843168,6.58013926425133,242615.807744197,6897,181.255296505727,0.00461526750761201,5.0006498477599
147,77,1,13493,1642.60618420203,0.00706190881670541,0.528179426148144,79321.9804197979,NA,NA,NA,NA
147,77,2,40194,1748.61868453342,0.00587289090686302,1.06361618206371,79321.9804197979,12992,869.195939039409,0.00624168719211823,0.749961514778325
147,77,3,17089,2064.96057167855,0.00427938792783249,1.62990405452553,79321.9804197979,7782,525.571125674634,0.00543099460292984,1.25
147,77,4,49440,2074.30114113094,0.00257357077010127,2.67821885470295,79321.9804197979,7782,303.070336674377,0.00363736828578772,1.75
147,77,5,26656,2030.15280842625,0.00364310910938782,4.61378772432206,79321.9804197979,8132,201.750220118052,0.0024146581406788,3
147,77,6,15554,1991.05120522981,0.00257911046246435,6.52024093410928,79321.9804197979,6274,188.064384762512,0.00419453299330571,5
147,77,7,8455,1717.78494433934,0.00527701520169528,8.31428973398056,79321.9804197979,4695,264.544598509052,0.00191309904153355,7
147,77,8,6236,1162.99196432812,0.00487974985029778,9.87980342588492,79321.9804197979,4236,429.808873937677,0.00740698772426818,9
154,77,1,12998,1631.99998694969,0.0121180576756742,0.530985829890554,79321.9804197979,NA,NA,NA,NA
154,77,2,38809,1714.04819202185,0.0107887582275127,1.06568936081894,79321.9804197979,12598,819.083224321321,0.0114830925543737,0.75
154,77,3,16261,2016.93557261685,0.00850858268498525,1.629164502628,79321.9804197979,7519,434.9635111052,0.0101428381433701,1.25
154,77,4,47913,2057.19959756412,0.00300031852802272,2.674195891841,79321.9804197979,7519,270.42392073414,0.00742678547679213,1.75
154,77,5,27007,1989.12324405616,0.00179139935930249,4.6131645366225,79321.9804197979,7861,203.607901030403,0.00252448797862867,3
154,77,6,15338,1941.94735003499,0.00248998365665653,6.51157292267813,79321.9804197979,6390,197.373574334898,0.0020754303599374,5
154,77,7,7728,1756.05345792561,0.00514640131941241,8.28736883453306,79321.9804197979,4544,260.900675616197,0.00269080105633803,7
154,77,8,5926,1093.6871231479,0.00211378951790791,9.87480967631551,79321.9804197979,3651,443.047871815941,0.00630635442344563,9
-154,56,1,3016,1473.41105327364,0.0578491313791483,0.515387180066551,308513.300022754,278,574.059676258993,0.0763597122302158,0.396035971223022
-154,56,2,6669,1504.48300648633,0.051804129141936,1.06120569859875,308513.300022754,2537,757.275794245172,0.0607520693732755,0.754872684272763
-154,56,3,3896,1518.02060476092,0.0474429180953917,1.65904770637685,308513.300022754,1258,655.4476709062,0.0440015898251192,1.25501828298887
-154,56,4,8024,1747.90104266991,0.0199165197683687,2.72829844743114,308513.300022754,1258,585.978243243243,0.0444689984101749,1.75501828298887
-154,56,5,4849,2177.54313745122,0.0066448396138536,4.68533626554666,308513.300022754,1239,350.489386602098,0.0157574656981437,3.00510492332526
-154,56,6,3138,2269.1843312274,0.00841534524335237,6.62984638913837,308513.300022754,1160,286.942827586207,0.00794870689655172,5.00515862068966
-154,56,7,1704,1844.97910024892,0.0108286791720405,8.45878694475201,308513.300022754,931,338.401911922664,0.00729430719656284,7.00548979591837
-154,56,8,952,1312.13731376736,0.0136288207937281,9.98241334982479,308513.300022754,783,401.493690932312,0.00872477650063857,9.00477905491699
140,77,1,13909,1601.08308850181,0.0187986824188021,0.523958873526354,79321.9804197979,NA,NA,NA,NA
140,77,2,39989,1741.90931095452,0.0190788937544925,1.05830047242942,79321.9804197979,13176,1375.83470173042,0.0212814207650273,0.750018973891925
140,77,3,16531,2070.83955137273,0.0112760715921715,1.63357971828858,79321.9804197979,7479,728.961660649819,0.0161845166466105,1.25
140,77,4,47552,2017.5622961429,0.00490605860186711,2.68303715524507,79321.9804197979,7479,422.382726300308,0.0113491108436957,1.75
140,77,8,6912,1134.40397023825,0.00528271273690666,9.89168318967466,79321.9804197979,4733,423.73261990281,0.00583086837101204,9
56,77,1,20106,1798.84757675547,0.00829481674515843,0.497569475542405,79321.9804197979,696,1384.09655172414,0.00779310344827586,0.388867816091954
56,77,2,48548,2004.53245008731,0.00393036562325919,1.05205355534424,79321.9804197979,16386,1634.77890516294,0.00519321371902844,0.751595386305383
56,77,3,20039,2337.81662447629,0.00457814456334081,1.63094589613212,79321.9804197979,8822,762.871442983451,0.00359691679891181,1.25148605758331
56,77,4,55838,2323.0167963943,0.00213941510186876,2.6854534664331,79321.9804197979,8822,414.544092042621,0.00414327816821582,1.75148605758331
56,77,5,34276,2101.71369405054,0.00111790085750844,4.64985155048742,79321.9804197979,9109,215.782151718081,0.00181869579536722,3.00147919639917
56,77,7,12589,1579.45166855744,0.00625465122110844,8.28946465354178,79321.9804197979,7324,238.517368924085,0.00184421081376297,7.00142094483889
56,77,8,8187,1102.92267378307,0.00331262993750476,9.89487797614787,79321.9804197979,5936,405.595845687332,0.00593530997304582,9.00127762803234
112,70,1,12034,1313.48372213687,0.0418397715946793,0.488616309230463,172938.15604629,195,7471.29835897436,0.0717948717948718,0.378912820512821
112,70,2,29472,1537.4622204813,0.0301233808459596,1.04888890526064,172938.15604629,9910,5697.32335116044,0.0357348133198789,0.750145913218971
112,70,3,11713,1830.97103145799,0.0256522545493231,1.63252631997423,172938.15604629,5258,2322.67861544313,0.0283111449220236,1.25016603271206
112,70,4,32093,1814.09108502013,0.00936471756607908,2.6710382181236,172938.15604629,5258,990.544480791175,0.0201616584252568,1.75016603271206
112,70,7,7074,1603.13540714939,0.00264637604744461,8.31554211791613,172938.15604629,3953,292.813250695674,0.00197381735390842,7.00017758664306
112,70,8,4726,1042.3449177413,0.00206862651305187,9.90749409315034,172938.15604629,3268,436.109847001224,0.0030032129742962,9.00019369645043
91,77,4,54295,2194.77756575153,0.00504731108579272,2.69512279904045,79321.9804197979,8482,494.969522518274,0.00843904739448244,1.75034543739684
